Id,Category
102605,2
102606,2
102607,1
102608,1
102609,2
102610,1
102611,2
102612,1
102613,1
102614,1
102615,2
102616,2
102617,2
102618,1
102619,1
102620,2
102621,0
102622,3
102623,1
102624,1
102625,2
102626,3
102627,2
102628,2
102629,1
102630,3
102631,1
102632,1
102633,2
102634,2
102635,3
102636,1
102637,2
102638,1
102639,1
102640,2
102641,4
102642,2
102643,2
102644,2
102645,1
102646,2
102647,2
102648,1
102649,1
102650,1
102651,1
102652,1
102653,1
102654,2
102655,1
102656,1
102657,4
102658,2
102659,2
102660,3
102661,1
102662,1
102663,1
102664,1
102665,2
102666,1
102667,1
102668,1
102669,1
102670,4
102671,3
102672,1
102673,2
102674,1
102675,3
102676,1
102677,4
102678,1
102679,3
102680,2
102681,1
102682,1
102683,1
102684,1
102685,2
102686,2
102687,1
102688,2
102689,2
102690,1
102691,1
102692,1
102693,2
102694,4
102695,3
102696,2
102697,1
102698,2
102699,3
102700,1
102701,0
102702,2
102703,3
102704,2
102705,2
102706,1
102707,2
102708,1
102709,1
102710,4
102711,1
102712,3
102713,2
102714,1
102715,4
102716,3
102717,4
102718,2
102719,1
102720,1
102721,1
102722,2
102723,2
102724,1
102725,2
102726,4
102727,1
102728,1
102729,2
102730,2
102731,2
102732,1
102733,1
102734,1
102735,3
102736,2
102737,1
102738,2
102739,1
102740,1
102741,1
102742,1
102743,2
102744,1
102745,1
102746,4
102747,3
102748,1
102749,1
102750,3
102751,1
102752,2
102753,1
102754,2
102755,2
102756,1
102757,1
102758,2
102759,1
102760,1
102761,2
102762,1
102763,2
102764,1
102765,1
102766,3
102767,1
102768,1
102769,1
102770,2
102771,1
102772,1
102773,4
102774,2
102775,2
102776,1
102777,1
102778,1
102779,3
102780,3
102781,1
102782,1
102783,1
102784,1
102785,3
102786,2
102787,2
102788,1
102789,3
102790,1
102791,1
102792,3
102793,3
102794,2
102795,2
102796,1
102797,4
102798,1
102799,2
102800,1
102801,1
102802,1
102803,2
102804,2
102805,3
102806,2
102807,2
102808,2
102809,1
102810,1
102811,1
102812,2
102813,4
102814,2
102815,1
102816,2
102817,4
102818,1
102819,2
102820,1
102821,1
102822,2
102823,1
102824,1
102825,2
102826,2
102827,2
102828,2
102829,1
102830,1
102831,2
102832,1
102833,2
102834,1
102835,2
102836,4
102837,2
102838,1
102839,1
102840,2
102841,1
102842,1
102843,1
102844,3
102845,0
102846,4
102847,2
102848,1
102849,2
102850,1
102851,1
102852,1
102853,1
102854,1
102855,2
102856,1
102857,3
102858,1
102859,2
102860,2
102861,3
102862,2
102863,1
102864,1
102865,1
102866,2
102867,2
102868,2
102869,1
102870,2
102871,1
102872,2
102873,2
102874,2
102875,2
102876,2
102877,1
102878,1
102879,1
102880,1
102881,3
102882,1
102883,2
102884,1
102885,2
102886,1
102887,1
102888,1
102889,2
102890,1
102891,1
102892,3
102893,1
102894,1
102895,1
102896,2
102897,2
102898,3
102899,3
102900,2
102901,3
102902,1
102903,3
102904,4
102905,1
102906,2
102907,2
102908,2
102909,1
102910,2
102911,1
102912,3
102913,1
102914,2
102915,1
102916,1
102917,0
102918,1
102919,1
102920,1
102921,1
102922,1
102923,1
102924,1
102925,1
102926,4
102927,1
102928,1
102929,1
102930,2
102931,2
102932,1
102933,1
102934,1
102935,1
102936,3
102937,1
102938,1
102939,1
102940,2
102941,4
102942,2
102943,1
102944,1
102945,1
102946,2
102947,2
102948,2
102949,3
102950,1
102951,4
102952,2
102953,2
102954,1
102955,1
102956,4
102957,1
102958,1
102959,2
102960,1
102961,2
102962,2
102963,3
102964,2
102965,1
102966,2
102967,2
102968,4
102969,3
102970,2
102971,4
102972,4
102973,3
102974,1
102975,1
102976,2
102977,1
102978,1
102979,2
102980,3
102981,2
102982,2
102983,2
102984,1
102985,2
102986,2
102987,2
102988,1
102989,1
102990,1
102991,1
102992,2
102993,1
102994,1
102995,1
102996,1
102997,1
102998,1
102999,1
103000,3
103001,2
103002,1
103003,2
103004,1
103005,2
103006,1
103007,2
103008,1
103009,2
103010,1
103011,1
103012,0
103013,3
103014,1
103015,2
103016,1
103017,1
103018,2
103019,1
103020,3
103021,1
103022,1
103023,4
103024,2
103025,1
103026,2
103027,1
103028,1
103029,1
103030,2
103031,1
103032,1
103033,2
103034,1
103035,3
103036,2
103037,3
103038,1
103039,1
103040,3
103041,1
103042,4
103043,1
103044,1
103045,1
103046,1
103047,1
103048,2
103049,2
103050,3
103051,3
103052,1
103053,1
103054,1
103055,1
103056,2
103057,2
103058,4
103059,1
103060,1
103061,2
103062,1
103063,2
103064,2
103065,1
103066,2
103067,2
103068,3
103069,2
103070,2
103071,3
103072,4
103073,1
103074,2
103075,1
103076,1
103077,1
103078,2
103079,2
103080,1
103081,1
103082,2
103083,1
103084,1
103085,1
103086,1
103087,2
103088,1
103089,1
103090,1
103091,1
103092,3
103093,3
103094,1
103095,2
103096,4
103097,2
103098,1
103099,1
103100,1
103101,2
103102,1
103103,1
103104,1
103105,1
103106,1
103107,1
103108,1
103109,2
103110,2
103111,3
103112,3
103113,0
103114,2
103115,1
103116,2
103117,1
103118,1
103119,1
103120,2
103121,3
103122,1
103123,1
103124,0
103125,1
103126,0
103127,1
103128,2
103129,1
103130,2
103131,1
103132,1
103133,1
103134,1
103135,2
103136,1
103137,2
103138,2
103139,1
103140,1
103141,1
103142,1
103143,4
103144,2
103145,2
103146,1
103147,2
103148,2
103149,2
103150,1
103151,2
103152,4
103153,2
103154,1
103155,2
103156,1
103157,1
103158,2
103159,1
103160,2
103161,2
103162,1
103163,1
103164,1
103165,3
103166,1
103167,2
103168,4
103169,1
103170,1
103171,1
103172,2
103173,1
103174,1
103175,1
103176,1
103177,4
103178,2
103179,3
103180,3
103181,3
103182,1
103183,1
103184,1
103185,2
103186,1
103187,1
103188,2
103189,3
103190,1
103191,3
103192,1
103193,2
103194,1
103195,3
103196,2
103197,2
103198,1
103199,2
103200,1
103201,1
103202,1
103203,3
103204,1
103205,1
103206,1
103207,3
103208,3
103209,1
103210,1
103211,1
103212,1
103213,1
103214,1
103215,1
103216,2
103217,2
103218,1
103219,2
103220,1
103221,2
103222,1
103223,1
103224,1
103225,1
103226,1
103227,1
103228,1
103229,1
103230,2
103231,1
103232,2
103233,1
103234,3
103235,1
103236,1
103237,3
103238,1
103239,1
103240,2
103241,1
103242,4
103243,2
103244,3
103245,2
103246,1
103247,1
103248,1
103249,3
103250,1
103251,1
103252,2
103253,1
103254,2
103255,2
103256,1
103257,3
103258,1
103259,2
103260,2
103261,1
103262,1
103263,3
103264,1
103265,1
103266,1
103267,2
103268,1
103269,3
103270,1
103271,1
103272,1
103273,1
103274,2
103275,1
103276,1
103277,1
103278,1
103279,1
103280,1
103281,1
103282,1
103283,1
103284,4
103285,3
103286,2
103287,2
103288,2
103289,3
103290,1
103291,2
103292,2
103293,2
103294,4
103295,1
103296,2
103297,3
103298,3
103299,1
103300,1
103301,0
103302,4
103303,1
103304,1
103305,1
103306,1
103307,3
103308,1
103309,1
103310,3
103311,2
103312,4
103313,1
103314,2
103315,4
103316,2
103317,4
103318,2
103319,1
103320,1
103321,1
103322,2
103323,1
103324,2
103325,1
103326,2
103327,1
103328,1
103329,2
103330,1
103331,2
103332,2
103333,4
103334,1
103335,2
103336,1
103337,1
103338,1
103339,1
103340,2
103341,2
103342,1
103343,1
103344,2
103345,1
103346,1
103347,1
103348,1
103349,1
103350,2
103351,1
103352,3
103353,2
103354,2
103355,2
103356,2
103357,1
103358,1
103359,3
103360,1
103361,2
103362,1
103363,1
103364,1
103365,2
103366,1
103367,1
103368,1
103369,3
103370,2
103371,4
103372,2
103373,1
103374,1
103375,3
103376,2
103377,2
103378,1
103379,1
103380,1
103381,2
103382,1
103383,2
103384,2
103385,2
103386,2
103387,2
103388,2
103389,2
103390,1
103391,2
103392,1
103393,2
103394,2
103395,2
103396,1
103397,2
103398,4
103399,1
103400,1
103401,1
103402,1
103403,1
103404,1
103405,2
103406,2
103407,1
103408,1
103409,1
103410,1
103411,2
103412,4
103413,2
103414,1
103415,1
103416,1
103417,1
103418,2
103419,1
103420,2
103421,3
103422,2
103423,1
103424,1
103425,3
103426,1
103427,1
103428,2
103429,2
103430,3
103431,1
103432,2
103433,1
103434,1
103435,2
103436,1
103437,1
103438,2
103439,1
103440,3
103441,1
103442,1
103443,3
103444,1
103445,3
103446,3
103447,1
103448,1
103449,2
103450,2
103451,1
103452,2
103453,1
103454,2
103455,2
103456,3
103457,1
103458,4
103459,1
103460,1
103461,1
103462,1
103463,1
103464,2
103465,1
103466,1
103467,4
103468,3
103469,1
103470,1
103471,1
103472,1
103473,1
103474,1
103475,1
103476,3
103477,2
103478,1
103479,1
103480,1
103481,2
103482,2
103483,3
103484,1
103485,1
103486,1
103487,1
103488,1
103489,3
103490,1
103491,2
103492,2
103493,2
103494,1
103495,2
103496,2
103497,1
103498,1
103499,1
103500,3
103501,2
103502,1
103503,1
103504,3
103505,1
103506,1
103507,1
103508,2
103509,2
103510,2
103511,1
103512,2
103513,2
103514,1
103515,3
103516,4
103517,2
103518,3
103519,1
103520,1
103521,2
103522,3
103523,1
103524,2
103525,2
103526,3
103527,2
103528,2
103529,3
103530,1
103531,2
103532,1
103533,2
103534,2
103535,3
103536,2
103537,1
103538,2
103539,3
103540,2
103541,1
103542,1
103543,1
103544,1
103545,1
103546,1
103547,1
103548,2
103549,1
103550,1
103551,3
103552,1
103553,1
103554,3
103555,1
103556,1
103557,1
103558,1
103559,1
103560,2
103561,2
103562,3
103563,1
103564,2
103565,2
103566,2
103567,2
103568,3
103569,1
103570,2
103571,2
103572,3
103573,4
103574,2
103575,1
103576,2
103577,1
103578,2
103579,1
103580,1
103581,1
103582,3
103583,1
103584,1
103585,2
103586,2
103587,3
103588,1
103589,0
103590,1
103591,1
103592,3
103593,2
103594,1
103595,1
103596,1
103597,2
103598,1
103599,1
103600,2
103601,1
103602,1
103603,1
103604,1
103605,2
103606,1
103607,2
103608,1
103609,1
103610,1
103611,1
103612,1
103613,1
103614,2
103615,1
103616,1
103617,3
103618,1
103619,1
103620,2
103621,2
103622,1
103623,1
103624,3
103625,3
103626,1
103627,1
103628,2
103629,1
103630,4
103631,1
103632,1
103633,1
103634,1
103635,2
103636,1
103637,2
103638,1
103639,1
103640,1
103641,1
103642,1
103643,2
103644,2
103645,4
103646,1
103647,1
103648,2
103649,1
103650,2
103651,2
103652,2
103653,3
103654,4
103655,2
103656,1
103657,2
103658,2
103659,2
103660,2
103661,1
103662,4
103663,1
103664,3
103665,1
103666,1
103667,2
103668,1
103669,2
103670,1
103671,1
103672,1
103673,2
103674,2
103675,1
103676,4
103677,2
103678,1
103679,1
103680,1
103681,2
103682,2
103683,2
103684,1
103685,1
103686,1
103687,1
103688,1
103689,1
103690,1
103691,3
103692,1
103693,2
103694,3
103695,2
103696,1
103697,2
103698,1
103699,2
103700,4
103701,2
103702,1
103703,2
103704,3
103705,1
103706,1
103707,1
103708,1
103709,2
103710,2
103711,1
103712,1
103713,2
103714,2
103715,1
103716,2
103717,1
103718,2
103719,2
103720,2
103721,1
103722,1
103723,1
103724,1
103725,1
103726,1
103727,2
103728,1
103729,2
103730,4
103731,3
103732,1
103733,3
103734,2
103735,1
103736,2
103737,1
103738,1
103739,1
103740,1
103741,2
103742,2
103743,1
103744,1
103745,1
103746,1
103747,2
103748,2
103749,1
103750,1
103751,3
103752,1
103753,2
103754,2
103755,1
103756,1
103757,2
103758,3
103759,1
103760,1
103761,1
103762,2
103763,2
103764,2
103765,2
103766,2
103767,1
103768,1
103769,1
103770,3
103771,3
103772,1
103773,4
103774,1
103775,3
103776,3
103777,2
103778,1
103779,2
103780,2
103781,3
103782,2
103783,1
103784,4
103785,1
103786,1
103787,2
103788,2
103789,2
103790,1
103791,2
103792,1
103793,1
103794,2
103795,1
103796,1
103797,2
103798,1
103799,1
103800,1
103801,1
103802,1
103803,3
103804,1
103805,1
103806,1
103807,2
103808,2
103809,1
103810,1
103811,2
103812,1
103813,4
103814,2
103815,2
103816,3
103817,2
103818,1
103819,3
103820,1
103821,1
103822,1
103823,1
103824,3
103825,2
103826,2
103827,1
103828,4
103829,2
103830,3
103831,2
103832,4
103833,2
103834,2
103835,1
103836,1
103837,1
103838,1
103839,1
103840,1
103841,1
103842,1
103843,1
103844,1
103845,3
103846,1
103847,2
103848,1
103849,1
103850,1
103851,1
103852,2
103853,3
103854,1
103855,1
103856,1
103857,2
103858,4
103859,1
103860,2
103861,2
103862,1
103863,1
103864,2
103865,1
103866,1
103867,2
103868,1
103869,2
103870,1
103871,2
103872,1
103873,2
103874,2
103875,1
103876,2
103877,3
103878,2
103879,2
103880,3
103881,1
103882,1
103883,4
103884,4
103885,2
103886,1
103887,1
103888,1
103889,1
103890,1
103891,3
103892,2
103893,3
103894,1
103895,1
103896,3
103897,1
103898,1
103899,2
103900,2
103901,1
103902,1
103903,2
103904,4
103905,1
103906,4
103907,4
103908,1
103909,2
103910,1
103911,1
103912,2
103913,3
103914,2
103915,3
103916,1
103917,1
103918,1
103919,2
103920,4
103921,1
103922,2
103923,1
103924,1
103925,1
103926,2
103927,1
103928,1
103929,1
103930,2
103931,2
103932,1
103933,1
103934,1
103935,1
103936,2
103937,1
103938,3
103939,1
103940,1
103941,1
103942,2
103943,1
103944,1
103945,2
103946,2
103947,1
103948,3
103949,3
103950,4
103951,1
103952,2
103953,1
103954,0
103955,1
103956,1
103957,1
103958,1
103959,1
103960,3
103961,1
103962,2
103963,1
103964,1
103965,1
103966,2
103967,2
103968,2
103969,2
103970,1
103971,1
103972,2
103973,2
103974,2
103975,2
103976,2
103977,3
103978,2
103979,1
103980,1
103981,3
103982,1
103983,2
103984,2
103985,1
103986,3
103987,1
103988,1
103989,2
103990,1
103991,1
103992,1
103993,1
103994,1
103995,2
103996,1
103997,1
103998,1
103999,1
104000,1
104001,1
104002,1
104003,1
104004,1
104005,1
104006,1
104007,2
104008,2
104009,1
104010,1
104011,1
104012,2
104013,2
104014,1
104015,1
104016,1
104017,1
104018,3
104019,2
104020,4
104021,1
104022,1
104023,1
104024,2
104025,1
104026,3
104027,1
104028,1
104029,1
104030,1
104031,3
104032,1
104033,2
104034,2
104035,1
104036,2
104037,1
104038,1
104039,2
104040,4
104041,1
104042,1
104043,1
104044,1
104045,1
104046,1
104047,1
104048,3
104049,1
104050,1
104051,4
104052,1
104053,1
104054,2
104055,4
104056,2
104057,1
104058,1
104059,1
104060,1
104061,1
104062,2
104063,1
104064,4
104065,1
104066,2
104067,1
104068,1
104069,1
104070,2
104071,0
104072,1
104073,1
104074,2
104075,1
104076,1
104077,2
104078,3
104079,1
104080,1
104081,2
104082,1
104083,1
104084,1
104085,2
104086,1
104087,2
104088,2
104089,2
104090,1
104091,1
104092,2
104093,2
104094,2
104095,1
104096,1
104097,4
104098,2
104099,1
104100,1
104101,2
104102,2
104103,1
104104,1
104105,1
104106,1
104107,1
104108,3
104109,1
104110,1
104111,4
104112,0
104113,1
104114,2
104115,2
104116,1
104117,2
104118,1
104119,2
104120,1
104121,2
104122,2
104123,1
104124,1
104125,3
104126,4
104127,2
104128,1
104129,1
104130,1
104131,2
104132,1
104133,1
104134,1
104135,1
104136,2
104137,2
104138,2
104139,4
104140,4
104141,1
104142,0
104143,1
104144,1
104145,1
104146,3
104147,2
104148,2
104149,1
104150,1
104151,1
104152,3
104153,1
104154,2
104155,1
104156,1
104157,2
104158,1
104159,2
104160,1
104161,1
104162,1
104163,1
104164,2
104165,1
104166,1
104167,1
104168,1
104169,1
104170,1
104171,1
104172,2
104173,1
104174,1
104175,2
104176,3
104177,1
104178,3
104179,1
104180,2
104181,1
104182,1
104183,1
104184,2
104185,2
104186,1
104187,1
104188,1
104189,2
104190,2
104191,2
104192,1
104193,1
104194,1
104195,1
104196,1
104197,1
104198,2
104199,2
104200,1
104201,3
104202,1
104203,1
104204,1
104205,2
104206,2
104207,1
104208,1
104209,2
104210,1
104211,2
104212,1
104213,1
104214,1
104215,1
104216,2
104217,1
104218,2
104219,1
104220,1
104221,3
104222,2
104223,3
104224,1
104225,2
104226,2
104227,2
104228,1
104229,1
104230,1
104231,2
104232,1
104233,2
104234,3
104235,2
104236,1
104237,1
104238,1
104239,1
104240,4
104241,1
104242,4
104243,3
104244,1
104245,1
104246,1
104247,1
104248,1
104249,1
104250,1
104251,2
104252,1
104253,1
104254,1
104255,2
104256,1
104257,1
104258,2
104259,2
104260,2
104261,3
104262,1
104263,3
104264,2
104265,4
104266,1
104267,1
104268,1
104269,2
104270,2
104271,2
104272,2
104273,3
104274,0
104275,2
104276,1
104277,2
104278,1
104279,2
104280,2
104281,1
104282,1
104283,1
104284,2
104285,1
104286,0
104287,1
104288,1
104289,4
104290,1
104291,4
104292,1
104293,4
104294,1
104295,1
104296,1
104297,1
104298,2
104299,1
104300,3
104301,2
104302,2
104303,2
104304,1
104305,2
104306,1
104307,1
104308,1
104309,4
104310,1
104311,2
104312,1
104313,1
104314,1
104315,2
104316,1
104317,2
104318,2
104319,2
104320,2
104321,2
104322,1
104323,1
104324,2
104325,1
104326,1
104327,1
104328,4
104329,1
104330,1
104331,1
104332,1
104333,2
104334,1
104335,1
104336,2
104337,2
104338,1
104339,1
104340,2
104341,2
104342,1
104343,1
104344,1
104345,4
104346,1
104347,1
104348,1
104349,1
104350,3
104351,1
104352,1
104353,1
104354,3
104355,2
104356,2
104357,2
104358,3
104359,1
104360,2
104361,1
104362,1
104363,1
104364,2
104365,1
104366,1
104367,2
104368,1
104369,4
104370,2
104371,1
104372,1
104373,1
104374,1
104375,1
104376,1
104377,1
104378,1
104379,1
104380,1
104381,2
104382,2
104383,1
104384,2
104385,1
104386,1
104387,3
104388,1
104389,2
104390,2
104391,4
104392,2
104393,1
104394,1
104395,2
104396,2
104397,1
104398,2
104399,0
104400,1
104401,2
104402,1
104403,1
104404,2
104405,3
104406,1
104407,2
104408,1
104409,4
104410,1
104411,1
104412,2
104413,3
104414,1
104415,2
104416,1
104417,2
104418,2
104419,2
104420,1
104421,1
104422,2
104423,1
104424,1
104425,1
104426,1
104427,1
104428,2
104429,2
104430,3
104431,1
104432,3
104433,2
104434,1
104435,1
104436,2
104437,1
104438,2
104439,4
104440,1
104441,2
104442,2
104443,2
104444,1
104445,2
104446,1
104447,2
104448,2
104449,1
104450,1
104451,2
104452,1
104453,2
104454,2
104455,1
104456,2
104457,2
104458,1
104459,3
104460,1
104461,1
104462,4
104463,1
104464,1
104465,1
104466,2
104467,0
104468,1
104469,1
104470,1
104471,2
104472,3
104473,1
104474,3
104475,1
104476,1
104477,3
104478,4
104479,1
104480,3
104481,2
104482,2
104483,1
104484,1
104485,4
104486,1
104487,1
104488,3
104489,1
104490,4
104491,2
104492,2
104493,2
104494,1
104495,1
104496,2
104497,1
104498,1
104499,2
104500,1
104501,3
104502,1
104503,1
104504,2
104505,1
104506,1
104507,1
104508,1
104509,1
104510,1
104511,1
104512,0
104513,1
104514,1
104515,4
104516,2
104517,1
104518,1
104519,1
104520,2
104521,4
104522,2
104523,1
104524,1
104525,1
104526,2
104527,1
104528,2
104529,1
104530,2
104531,2
104532,1
104533,1
104534,4
104535,1
104536,1
104537,4
104538,1
104539,1
104540,1
104541,2
104542,1
104543,2
104544,1
104545,1
104546,1
104547,1
104548,4
104549,1
104550,4
104551,2
104552,2
104553,1
104554,3
104555,1
104556,1
104557,1
104558,1
104559,1
104560,1
104561,1
104562,3
104563,1
104564,2
104565,2
104566,2
104567,3
104568,4
104569,3
104570,1
104571,2
104572,2
104573,3
104574,3
104575,1
104576,2
104577,1
104578,3
104579,1
104580,1
104581,1
104582,1
104583,3
104584,2
104585,3
104586,1
104587,1
104588,1
104589,1
104590,1
104591,1
104592,1
104593,3
104594,2
104595,1
104596,3
104597,1
104598,1
104599,1
104600,1
104601,3
104602,1
104603,1
104604,2
104605,1
104606,2
104607,1
104608,4
104609,2
104610,2
104611,2
104612,1
104613,1
104614,1
104615,1
104616,1
104617,1
104618,1
104619,1
104620,1
104621,2
104622,1
104623,1
104624,2
104625,1
104626,2
104627,2
104628,3
104629,1
104630,2
104631,3
104632,2
104633,2
104634,1
104635,4
104636,2
104637,2
104638,2
104639,2
104640,3
104641,4
104642,3
104643,1
104644,1
104645,1
104646,3
104647,2
104648,1
104649,4
104650,1
104651,1
104652,2
104653,1
104654,2
104655,1
104656,3
104657,1
104658,2
104659,4
104660,1
104661,1
104662,1
104663,2
104664,1
104665,1
104666,2
104667,2
104668,1
104669,1
104670,1
104671,1
104672,1
104673,4
104674,1
104675,4
104676,1
104677,1
104678,1
104679,1
104680,1
104681,2
104682,1
104683,1
104684,1
104685,1
104686,3
104687,3
104688,1
104689,1
104690,2
104691,2
104692,2
104693,2
104694,1
104695,3
104696,1
104697,2
104698,2
104699,1
104700,2
104701,2
104702,2
104703,3
104704,1
104705,2
104706,3
104707,2
104708,4
104709,4
104710,1
104711,1
104712,3
104713,1
104714,1
104715,1
104716,1
104717,1
104718,1
104719,2
104720,1
104721,1
104722,1
104723,1
104724,1
104725,1
104726,4
104727,1
104728,3
104729,1
104730,1
104731,2
104732,4
104733,1
104734,1
104735,1
104736,2
104737,1
104738,2
104739,1
104740,1
104741,3
104742,2
104743,1
104744,2
104745,1
104746,1
104747,1
104748,2
104749,2
104750,3
104751,3
104752,2
104753,1
104754,1
104755,2
104756,1
104757,3
104758,2
104759,4
104760,1
104761,1
104762,1
104763,3
104764,1
104765,2
104766,1
104767,1
104768,2
104769,1
104770,2
104771,2
104772,2
104773,1
104774,1
104775,1
104776,1
104777,1
104778,1
104779,2
104780,1
104781,1
104782,1
104783,1
104784,1
104785,1
104786,4
104787,2
104788,1
104789,2
104790,2
104791,3
104792,2
104793,1
104794,1
104795,1
104796,2
104797,1
104798,1
104799,2
104800,2
104801,1
104802,1
104803,1
104804,1
104805,1
104806,1
104807,2
104808,1
104809,3
104810,1
104811,3
104812,1
104813,2
104814,2
104815,3
104816,1
104817,1
104818,1
104819,3
104820,1
104821,3
104822,1
104823,2
104824,1
104825,3
104826,1
104827,2
104828,1
104829,3
104830,2
104831,2
104832,1
104833,2
104834,1
104835,1
104836,1
104837,1
104838,3
104839,1
104840,2
104841,2
104842,0
104843,1
104844,2
104845,2
104846,1
104847,1
104848,1
104849,1
104850,2
104851,2
104852,3
104853,2
104854,1
104855,1
104856,1
104857,3
104858,2
104859,4
104860,2
104861,1
104862,1
104863,2
104864,2
104865,2
104866,1
104867,0
104868,2
104869,3
104870,3
104871,1
104872,3
104873,2
104874,1
104875,2
104876,2
104877,1
104878,1
104879,2
104880,2
104881,4
104882,1
104883,2
104884,1
104885,2
104886,1
104887,1
104888,3
104889,1
104890,1
104891,2
104892,1
104893,1
104894,1
104895,1
104896,2
104897,4
104898,2
104899,1
104900,1
104901,1
104902,1
104903,3
104904,1
104905,1
104906,2
104907,2
104908,2
104909,2
104910,2
104911,1
104912,1
104913,1
104914,1
104915,1
104916,1
104917,1
104918,4
104919,1
104920,1
104921,2
104922,0
104923,1
104924,1
104925,2
104926,1
104927,2
104928,1
104929,2
104930,2
104931,4
104932,1
104933,1
104934,1
104935,2
104936,2
104937,1
104938,2
104939,2
104940,2
104941,2
104942,3
104943,1
104944,2
104945,2
104946,2
104947,2
104948,1
104949,1
104950,1
104951,2
104952,1
104953,1
104954,1
104955,1
104956,2
104957,1
104958,1
104959,1
104960,1
104961,2
104962,2
104963,2
104964,3
104965,1
104966,1
104967,4
104968,1
104969,2
104970,1
104971,2
104972,4
104973,2
104974,1
104975,1
104976,2
104977,1
104978,2
104979,1
104980,1
104981,1
104982,2
104983,1
104984,1
104985,1
104986,1
104987,2
104988,1
104989,3
104990,1
104991,1
104992,1
104993,2
104994,2
104995,1
104996,3
104997,4
104998,2
104999,1
105000,1
105001,2
105002,2
105003,3
105004,1
105005,1
105006,1
105007,1
105008,1
105009,2
105010,1
105011,2
105012,2
105013,2
105014,1
105015,1
105016,1
105017,2
105018,4
105019,4
105020,1
105021,1
105022,1
105023,2
105024,2
105025,1
105026,1
105027,1
105028,1
105029,1
105030,2
105031,1
105032,4
105033,1
105034,2
105035,1
105036,2
105037,2
105038,1
105039,1
105040,1
105041,2
105042,4
105043,1
105044,1
105045,1
105046,1
105047,2
105048,1
105049,2
105050,1
105051,2
105052,3
105053,1
105054,2
105055,1
105056,1
105057,1
105058,1
105059,1
105060,2
105061,2
105062,1
105063,2
105064,2
105065,1
105066,2
105067,1
105068,4
105069,1
105070,2
105071,2
105072,1
105073,1
105074,2
105075,3
105076,4
105077,1
105078,1
105079,1
105080,1
105081,3
105082,1
105083,1
105084,3
105085,2
105086,1
105087,3
105088,2
105089,1
105090,1
105091,1
105092,2
105093,2
105094,1
105095,2
105096,2
105097,1
105098,2
105099,1
105100,1
105101,2
105102,1
105103,2
105104,2
105105,2
105106,1
105107,1
105108,2
105109,2
105110,1
105111,2
105112,1
105113,2
105114,2
105115,1
105116,2
105117,4
105118,2
105119,2
105120,1
105121,1
105122,4
105123,3
105124,3
105125,2
105126,1
105127,3
105128,2
105129,1
105130,2
105131,1
105132,1
105133,2
105134,2
105135,1
105136,2
105137,4
105138,2
105139,1
105140,2
105141,1
105142,1
105143,2
105144,1
105145,4
105146,1
105147,1
105148,2
105149,2
105150,2
105151,3
105152,1
105153,1
105154,2
105155,2
105156,1
105157,4
105158,1
105159,2
105160,2
105161,1
105162,2
105163,1
105164,1
105165,4
105166,2
105167,2
105168,2
105169,1
105170,0
105171,1
105172,2
105173,2
105174,1
105175,1
105176,2
105177,2
105178,1
105179,1
105180,3
105181,2
105182,1
105183,1
105184,1
105185,1
105186,2
105187,4
105188,1
105189,1
105190,2
105191,1
105192,1
105193,3
105194,2
105195,1
105196,1
105197,2
105198,1
105199,2
105200,2
105201,1
105202,1
105203,2
105204,1
105205,2
105206,1
105207,1
105208,1
105209,3
105210,2
105211,2
105212,3
105213,2
105214,1
105215,2
105216,1
105217,2
105218,2
105219,2
105220,2
105221,2
105222,2
105223,1
105224,2
105225,2
105226,1
105227,2
105228,2
105229,2
105230,4
105231,2
105232,1
105233,1
105234,3
105235,1
105236,1
105237,1
105238,1
105239,2
105240,2
105241,2
105242,2
105243,2
105244,1
105245,2
105246,1
105247,2
105248,1
105249,1
105250,1
105251,3
105252,2
105253,1
105254,1
105255,2
105256,2
105257,3
105258,1
105259,3
105260,2
105261,2
105262,1
105263,1
105264,1
105265,2
105266,1
105267,3
105268,1
105269,1
105270,4
105271,2
105272,1
105273,1
105274,1
105275,2
105276,1
105277,2
105278,1
105279,1
105280,1
105281,2
105282,1
105283,1
105284,2
105285,1
105286,1
105287,4
105288,2
105289,1
105290,2
105291,2
105292,1
105293,2
105294,1
105295,1
105296,3
105297,0
105298,1
105299,1
105300,2
105301,1
105302,2
105303,1
105304,1
105305,1
105306,2
105307,2
105308,2
105309,1
105310,3
105311,4
105312,1
105313,2
105314,1
105315,1
105316,1
105317,1
105318,1
105319,1
105320,1
105321,4
105322,1
105323,1
105324,3
105325,2
105326,3
105327,2
105328,3
105329,1
105330,2
105331,1
105332,4
105333,2
105334,1
105335,4
105336,2
105337,2
105338,1
105339,2
105340,2
105341,2
105342,1
105343,2
105344,3
105345,4
105346,1
105347,1
105348,3
105349,2
105350,2
105351,2
105352,2
105353,2
105354,1
105355,1
105356,1
105357,1
105358,2
105359,1
105360,1
105361,1
105362,1
105363,2
105364,4
105365,1
105366,2
105367,2
105368,3
105369,1
105370,2
105371,1
105372,1
105373,1
105374,2
105375,1
105376,2
105377,3
105378,3
105379,2
105380,1
105381,2
105382,1
105383,1
105384,4
105385,1
105386,1
105387,1
105388,1
105389,1
105390,1
105391,2
105392,3
105393,1
105394,2
105395,1
105396,1
105397,2
105398,2
105399,2
105400,2
105401,4
105402,1
